cost,charging_points,pay_at_location,is_operational,latitude,longitude,operator,connection_type,Address
Free,1,Unknown,true,-33.8460508,151.0698546,NRMA,CCS (Type 2),"9, Murray Rose Avenue, Sydney Olympic Park, Sydney, City of Parramatta Council, New South Wales, 2127, Australia"
Unknown,1,false,true,-26.53984525,151.8401209,Chargefox,CCS (Type 2),"Haly Street, Kingaroy Business Centre, Kingaroy, South Burnett Regional, Queensland, Australia"
$0.52/kWh,6,false,true,-34.03306365,151.0738827,Tesla (Tesla-only charging),CCS (Type 2),"Flora Street, Kirrawee, Sydney, Sutherland Shire Council, New South Wales, 2232, Australia"
Unknown,1,Unknown,true,-35.183475,138.562114,(Unknown Operator),Type 2 (Socket Only),"Kay Brothers, Kays Road, McLaren Vale, Adelaide, City of Onkaparinga, South Australia, 5171, Australia"
FREE,1,false,true,-36.67281682,149.8432984,NRMA,CCS (Type 2),"Gipps Street, Bega, Bega Valley Shire Council, New South Wales, 2550, Australia"
FREE,2,Unknown,true,-34.42839437,150.9002219,NRMA,CCS (Type 2),"Stewart Street, Wollongong, Wollongong City Council, New South Wales, 2500, Australia"
$0.40/kWh,2,false,true,-33.81396421,151.1692765,Evie,CCS (Type 2),"The Canopy Lane Cove, Atrium Plaza, Lane Cove, Lower North Shore, Sydney, Lane Cove Municipal Council, New South Wales, 2066, Australia"
$0.40/kWh,1,false,true,-33.82544433,151.2414656,Evie,CHAdeMO,"The Crescent, Spit Junction, Mosman, Lower North Shore, Sydney, Mosman Municipal Council, New South Wales, 2088, Australia"
DC $0.40/kWh AC $0.35/kWh,2,false,true,-33.7688454,150.7356576,Evie,CCS (Type 2),"Corr Road, Caddens, Sydney, Penrith City Council, New South Wales, 2747, Australia"
$0.40/kWh,2,false,true,-33.70616145,150.8755708,Evie,CCS (Type 2),"Jacqui Avenue, Schofields Village, Schofields, Sydney, Blacktown City Council, New South Wales, 2762, Australia"
$0.40/kWh,2,false,true,-33.89880023,150.9199438,Evie,CCS (Type 2),"Joseph Street, Cabramatta, Sydney, Fairfield City Council, New South Wales, 2166, Australia"
$0.40/kWh,2,false,true,-33.93201456,151.0301553,Evie,CCS (Type 2),"Hoskins Avenue, Bankstown, Sydney, Canterbury-Bankstown Council, New South Wales, 2200, Australia"
$0.52/kWh,3,false,true,-41.17996297,146.3673378,Tesla (Tesla-only charging),CCS (Type 2),"Spirit of Tasmania, Esplanade, TT-Line Terminal, East Devonport, Devonport, City of Devonport, Tasmania, 7310, Australia"
60c/kWh,2,false,true,-41.52579827,146.8451086,Evie,CCS (Type 2),"Meander Valley Road, Westbury, Meander Valley, Tasmania, 7303, Australia"
Unknown,1,false,true,-32.27090552,125.4881731,(Business Owner at Location),CCS (Type 2),"BP Caiguna Roadhouse, Eyre Highway, Caiguna, Balladonia, Shire Of Dundas, Western Australia, Australia"
$0.70/kWh,1,false,true,-33.90694384,151.2131655,Chargefox,CCS (Type 2),"Audi Centre Sydney, 895, South Dowling Street, Zetland, Sydney, Council of the City of Sydney, New South Wales, 2017, Australia"
$0.40/kWh,2,false,true,-37.80446563,144.9932437,Evie,CCS (Type 2),"13, Stanton Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia"
FREE,4,false,true,-34.03429801,151.0734299,Chargefox,Type 2 (Socket Only),"Ausome Nails, Flora Street, Kirrawee, Sydney, Sutherland Shire Council, New South Wales, 2232, Australia"
$0.20 per kWh,1,false,true,-32.10072553,115.9642712,Chargefox,CCS (Type 2),"Southern River Road, Southern River, City of Gosnells, Western Australia, 6110, Australia"
FREE,1,Unknown,true,-35.35449482,145.7250054,NRMA,CCS (Type 2),"Powell Street, Jerilderie, Murrumbidgee Council, New South Wales, 2716, Australia"
$0.40,1,false,true,-36.127317,144.748147,Evie,CHAdeMO,"438-454, High Street, Echuca, Shire of Campaspe, Victoria, 3564, Australia"
$0.40,1,false,false,-37.5658385,149.1509591,Evie,CHAdeMO,"Cann River Hop Inn Motel, 9-13, Monaro Highway, Cann River, Shire of East Gippsland, Victoria, 3890, Australia"
$0.00/kWh up to 7 kWh then $0.40/kWh,1,false,true,-33.90707057,151.2240912,Jolt,CCS (Type 2),"8-10, Goodwood Street, Kensington, Eastern Suburbs, Sydney, Randwick City Council, New South Wales, 2033, Australia"
Chargers free of charge for now but will require you to be a member in the future or you will need to pay per charge.,2,Unknown,true,-36.41589877,148.6197817,NRMA,CCS (Type 2),"Kalkite Street, Jindabyne, Snowy Monaro Regional Council, New South Wales, 2627, Australia"
Free,2,Unknown,true,-31.87711538,115.7766895,Tesla (Tesla-only charging),Type 2 (Socket Only),"Karrinyup Shopping Centre, Pike Street, Karrinyup, City of Stirling, Western Australia, 6921, Australia"
$0.52/kWh,6,false,true,-35.30400852,139.5011618,Tesla (including non-tesla),CCS (Type 2),"Dukes Highway, Tailem Bend, Coorong District Council, South Australia, 5260, Australia"
free,1,false,true,-38.17221954,144.3678792,(Unknown Operator),Type 2 (Tethered Connector) ,"100, Barwon Terrace, South Geelong, Geelong, City of Greater Geelong, Victoria, 3220, Australia"
$0.00/kWh up to 7 kWh then $0.46/kWh,1,false,true,-33.67606088,151.303258,Jolt,CCS (Type 2),"banana blossom, 1-5, Bungan Street, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2103, Australia"
50c per kWh energy consumed.,1,false,true,-35.709931,150.17774,Evie,CCS (Type 2),"Dan Murphy's, Orient Street, Batemans Bay, Eurobodalla Shire Council, New South Wales, 2536, Australia"
FREE,1,false,true,-30.02045011,148.1160019,NRMA,CCS (Type 2),"Walgett Community College Primary School, Warrena Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia"
Currently free but will be fee at some point.,1,Unknown,false,-29.960446,146.85743,NRMA,CCS (Type 2),"Bathurst Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia"
"Free currently, join NRMA as a thank you.",1,Unknown,false,-30.088249,145.93511,NRMA,CCS (Type 2),"The Old Bond Store, 15, Mitchell Street, Bourke, Bourke Shire Council, New South Wales, 2840, Australia"
Currently free but will be fee at some point for non NRMA Members,1,Unknown,true,-31.564631,147.196936,NRMA,CCS (Type 2),"Cobar Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia"
FREE,1,false,true,-31.498833,145.83757,NRMA,CCS (Type 2),"Broomfield Street, Cobar, Cobar Shire Council, New South Wales, 2835, Australia"
Unknown,1,Unknown,true,-31.55748025,143.3859081,NRMA,CCS (Type 2),"Wilcannia Multi-Purpose Service, 14, Ross Street, Wilcannia, Central Darling Shire Council, New South Wales, 2836, Australia"
Unknown,1,Unknown,true,-31.95975464,141.4596153,NRMA,CCS (Type 2),"Beryl Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia"
Unknown,1,Unknown,true,-34.188998,142.162212,NRMA,CCS (Type 2),"102, Orange Avenue, Mildura, Rural City of Mildura, Victoria, 3500, Australia"
FREE,1,Unknown,true,-34.28568986,140.6035529,NRMA,CCS (Type 2),"Ahern Street, Berri, The Berri Barmera Council, South Australia, 5343, Australia"
FREE,1,false,true,-34.52468545,138.9580414,NRMA,CCS (Type 2),"John Street, Tanunda, The Barossa Council, South Australia, 5352, Australia"
FREE,1,false,true,-34.63949338,143.5644883,NRMA,CCS (Type 2),"Mayall Street, Balranald, Balranald Shire Council, New South Wales, 2715, Australia"
Currently free but will be fee at some point.,1,Unknown,true,-34.50867858,144.8429066,NRMA,CCS (Type 2),"Hay Outback Information Centre, 407, Moppett Street, Hay, Hay Shire Council, New South Wales, 2711, Australia"
"Free currently, join NRMA as a thank you.",1,Unknown,true,-33.92362579,147.203663,NRMA,CCS (Type 2),"Shire Lane, West Wyalong, Bland Shire Council, New South Wales, 2671, Australia"
Currently free but will be fee at some point for non NRMA Members,1,Unknown,true,-34.44602849,147.5343912,NRMA,CCS (Type 2),"Little Hoskins Street, Temora, Temora Shire Council, New South Wales, 2666, Australia"
$0.45,2,false,true,-33.84612363,121.9018104,Chargefox,Type 2 (Socket Only),"Goldfields Road, Castletown, Shire Of Esperance, Western Australia, Australia"
Unknown,2,Unknown,true,-34.80770298,150.6369617,(Unknown Operator),Type 2 (Tethered Connector) ,"Princes Highway, Jaspers Brush, Shoalhaven City Council, New South Wales, 2535, Australia"
FREE,1,Unknown,true,-35.10840738,147.3739706,NRMA,CCS (Type 2),"Cross Street, Wagga Wagga, Wagga Wagga City Council, New South Wales, 2650, Australia"
Free,1,Unknown,true,-34.78231984,149.2667863,(Unknown Operator),Type 2 (Socket Only),"Yass Street, Gunning, Upper Lachlan Shire Council, New South Wales, 2581, Australia"
Unknown,4,false,true,51.9062186,-8.948307057,EV-Box,Type 2 (Socket Only),"Macroom Urban, Municipal District of Macroom, County Cork, Munster, P12 CY51, Éire / Ireland"
Unknown,1,false,true,-31.48695074,118.2598717,(Unknown Operator),Type 2 (Socket Only),"Great Eastern Highway, Merredin, Shire Of Merredin, Western Australia, 6415, Australia"
0.44,1,false,false,-31.48275554,118.2687428,Chargefox,CCS (Type 2),"BP Merredin, 49, Great Eastern Highway, Merredin, Shire Of Merredin, Western Australia, 6415, Australia"
Unknown,1,false,true,-32.34926843,116.049883,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Millbrook Winery, Old Chestnut Lane, Jarrahdale, Shire of Serpentine-Jarrahdale, Western Australia, 6124, Australia"
Unknown,1,false,true,-32.93603654,117.1674145,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Narrogin Hotel, Williams Road, Narrogin, Shire Of Narrogin, Western Australia, 6312, Australia"
Free,1,false,true,-33.30772087,117.3461619,(Unknown Operator),Type 2 (Tethered Connector) ,"Collie Lake King, Wagin, Shire Of Wagin, Western Australia, Australia"
Hourly rate,1,false,true,-34.22327307,118.21595,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"The Lily Stirling Range, Lily Access, Amelup, Shire Of Gnowangerup, Western Australia, Australia"
$20,1,true,true,-34.97559341,116.7349327,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Nockolds Street, Walpole, Shire Of Manjimup, Western Australia, 6398, Australia"
Unknown,1,false,true,-34.63065448,116.1237851,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Northcliffe Hotel Motel, Wheatley Coast Road, Northcliffe, Shire Of Manjimup, Western Australia, 6262, Australia"
$20,1,true,true,-34.44411441,116.0365383,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Best Western Pemberton, Robinson Street, Pemberton, Shire Of Manjimup, Western Australia, 6260, Australia"
$25 flat rate,1,true,true,-33.9537519,115.0600736,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Quality Inn Margaret River, 78, Wallcliffe Road, Margaret River, Shire Of Augusta Margaret River, Western Australia, 6285, Australia"
$2 per hour,1,true,true,-33.10288927,115.6890872,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Myalup Beach Caravan Park, 2, Myalup Beach Road, Myalup, Shire Of Harvey, Western Australia, Australia"
http://www.cityofperthparking.com.au/state-library,1,true,true,-31.9491658,115.8605069,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"State Library of Western Australia, Cultural Centre, Perth, City of Perth, Western Australia, 6003, Australia"
http://www.cityofperthparking.com.au/cultural-centre,1,true,true,-31.95054937,115.8601033,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Roe Street, Perth, City of Perth, Western Australia, 6000, Australia"
http://www.cityofperthparking.com.au/convention-centre,1,Unknown,true,-31.95535658,115.8529214,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Mounts Bay Road PSP, Perth, City of Perth, Western Australia, 6000, Australia"
http://cityofperthparking.com.au/council-house,1,Unknown,true,-31.95691211,115.8606546,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Council House, 27, St Georges Terrace, Perth, City of Perth, Western Australia, 6000, Australia"
Unknown,2,false,true,-16.47409221,145.3490097,(Unknown Operator),Type 2 (Socket Only),"Johnston Road, Mossman Gorge Aboriginal Community, Mossman Gorge, Mossman, Douglas Shire, Queensland, Australia"
$0.30,2,false,true,-16.52676225,145.4629016,Queensland Electric Super Highway,CCS (Type 2),"Yurika, Port Douglas Road, Port Douglas, Douglas Shire, Queensland, 4877, Australia"
$0.30,2,false,true,-16.92051924,145.779033,Queensland Electric Super Highway,CCS (Type 2),"Yurika, Pier Point Road, Cairns City, Cairns, Cairns Regional, Queensland, Australia"
$0.30,2,false,true,-17.52353074,146.0267973,Queensland Electric Super Highway,CCS (Type 2),"Yurika, Glady Street, Innisfail, Cassowary Coast Regional, Queensland, 4860, Australia"
$0.30,1,false,true,-17.93489954,145.924059,Queensland Electric Super Highway,CCS (Type 2),"Yurika, Morris Street, Tully, Cassowary Coast Regional, Queensland, 4858, Australia"
$0.30 per kWh ,2,false,true,-18.26261441,146.0246214,Queensland Electric Super Highway,CCS (Type 2),"Victoria Street, Cardwell, Cassowary Coast Regional, Queensland, 4849, Australia"
Unknown,2,false,true,-19.31935003,146.828461,Evie,CCS (Type 2),"Puma Roadhouse, 38011, Bruce Highway, Cluden, Townsville, Townsville City, Queensland, 4811, Australia"
$0.30 per kWh ,2,false,true,-19.32335851,146.7583755,Queensland Electric Super Highway,CCS (Type 2),"James Cook University, 1, James Cook Drive, Douglas, Townsville, Townsville City, Queensland, 4811, Australia"
$0.30,2,false,true,-19.57386493,147.4055658,Queensland Electric Super Highway,CCS (Type 2),"Graham Street, Ayr CBD, Ayr, Burdekin Shire, Queensland, 4807, Australia"
$0.30,3,false,true,-20.01675311,148.2489131,Queensland Electric Super Highway,CCS (Type 2),"Yurika, Santa Barbara Parade, Bowen, Whitsunday Regional, Queensland, Australia"
$0.30,1,false,true,-20.40247368,148.5815488,Queensland Electric Super Highway,CCS (Type 2),"Yurika, Dobbins Lane, Proserpine, Whitsunday Regional, Queensland, Australia"
$0.30,3,false,true,-21.1393555,149.1850371,Queensland Electric Super Highway,CCS (Type 2),"Yurika, Gregory Street, Mackay, Mackay Regional, Queensland, 4740, Australia"
$0.30 per kWh ,2,false,true,-21.9085028,149.4105121,Queensland Electric Super Highway,CCS (Type 2),"Music Street, Carmila, Isaac Regional, Queensland, Australia"
$0.30 per kWh,3,false,true,-22.82792885,149.9324999,Queensland Electric Super Highway,CCS (Type 2),"Bruce Highway, Marlborough, Livingstone Shire, Queensland, Australia"
Unknown,1,false,true,-26.40867974,153.0461334,Evie,CCS (Type 2),"Project Avenue, Noosaville, Noosa Shire, Queensland, 4566, Australia"
$0.30/kWh,3,false,true,-27.24299801,153.014657,Queensland Electric Super Highway,CCS (Type 2),"Westfield North Lakes, Stapylton Street, Mode, North Lakes, Greater Brisbane, City of Moreton Bay, Queensland, 4509, Australia"
"Free up to 7kWh, charges thereafter",1,Unknown,true,-33.86602669,151.0644397,(Unknown Operator),CCS (Type 2),"Richmond Road, Homebush West, Sydney, Strathfield Municipal Council, New South Wales, 2140, Australia"
FREE,1,false,true,-34.84180413,148.9128633,(Unknown Operator),Type 2 (Tethered Connector) ,"Yass Soldiers Club, 86, Meehan Street, Yass, Yass Valley Council, New South Wales, 2582, Australia"
Unknown,1,Unknown,true,-33.42576791,149.5814199,(Unknown Operator),Type 2 (Tethered Connector) ,"Havannah Street, Bathurst, Bathurst Regional Council, New South Wales, 2795, Australia"
Unknown,2,Unknown,true,-33.6769733,150.2816268,(Unknown Operator),Type 2 (Tethered Connector) ,"Hydro Majestic Hotel, 52-88, Great Western Highway, Medlow Bath, Sydney, Blue Mountains City Council, New South Wales, 2780, Australia"
Unknown,2,Unknown,true,-33.72802456,150.3007286,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,"Prince Henry Cliff Walk, Katoomba, Sydney, Blue Mountains City Council, New South Wales, 2780, Australia"
Unknown,2,false,true,-33.76965244,150.6718699,(Unknown Operator),Type 2 (Tethered Connector) ,"Wolseley Street, Jamisontown, Penrith, Sydney, Penrith City Council, New South Wales, 2750, Australia"
$0.30,1,false,true,-23.38214686,150.5135517,Queensland Electric Super Highway,CCS (Type 2),"Alma Street, Rockhampton City, Rockhampton, Rockhampton Regional, Queensland, 7200, Australia"
$0.39 per kWh,1,false,true,-24.98953,151.9531096,Queensland Electric Super Highway,CCS (Type 2),"Dear Street, Gin Gin, Bundaberg Region, Queensland, Australia"
$0.30 per kWh,1,false,true,-25.99419814,152.5626942,Queensland Electric Super Highway,CCS (Type 2),"Yurika, Balkin Street, Gunalda, Gympie Regional, Queensland, Australia"
$0.30/kWh,1,false,true,-26.18854334,152.6657423,Queensland Electric Super Highway,CCS (Type 2),"Mcleod Street, Gympie, Gympie Regional, Queensland, Australia"
"$0.40 per kWh Full (RFID, QR, Plug&Charge, app)",4,false,true,-27.41511235,153.0772424,Evie,CCS (Type 2),"Skygate DFO, The Circuit, Brisbane Airport, Greater Brisbane, Queensland, 4008, Australia"
$0.30 per kWh,1,false,true,-28.16382523,153.5149273,Queensland Electric Super Highway,CHAdeMO,"Terminal Drive, Bilinga, Gold Coast City, Queensland, 4225, Australia"
$0.30 per kWh,1,false,true,-28.16693741,153.5363487,Chargefox,CCS (Type 2),"52-58, Marine Parade, Coolangatta, Gold Coast City, Queensland, 4225, Australia"
Unknown,1,Unknown,true,-28.63571944,153.5533012,NRMA,CCS (Type 2),"Ewingsdale Road, Ewingsdale, Byron Shire Council, New South Wales, 2481, Australia"
Unknown,1,Unknown,true,-29.6880732,152.933538,NRMA,CCS (Type 2),"Pound Street, Grafton, Clarence Valley Council, New South Wales, 2460, Australia"
$0.60 per kWh,2,false,true,-30.70997089,152.919823,Evie,CCS (Type 2),"Ampol, Cooper Street, Macksville, Nambucca Valley Council, New South Wales, 2447, Australia"
Unknown,1,Unknown,true,-32.29262679,115.7466448,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Hefron Street, Hefron Precinct, Rockingham, City of Rockingham, Western Australia, 6169, Australia"
Unknown,1,Unknown,true,-32.27045412,115.7556196,(Unknown Operator),Type 2 (Socket Only),"Smeaton Way, Rockingham, City of Rockingham, Western Australia, Australia"
